snoring range;respiration rate;body temperature;limb movement;blood oxygen;eye movement;hours of sleep;heart rate;Stress Levels
0.22090322580645166;0.13048855905998782;0.17343254895849564;0.11809299077144242;0.15139364303178146;0.2464902186421176;0.23187854265097926;0.13143958882254253;2
-0.4913548387096774;-0.43599257884972176;0.24106539920004136;-0.39122032588132366;0.22683898009081085;-0.5475258918296885;0.3069630231284393;-0.43504154908716697;1
0.638967741935484;0.7612863327149041;-0.20659965716066603;0.822012924049174;-0.17833042263360296;0.5710011507479863;-0.2863515971150189;0.7622373624774591;3
-0.2043870967741936;-0.12430426716141034;-0.1582904784167056;-0.11098679794137374;-0.13641634648969886;-0.2276179516685838;-0.22304507435951346;-0.12335323739885493;2
-0.5388387096774194;-0.5200989486703773;1.1025790868006875;-0.5157685605213014;0.9882780300384183;-0.7776754890678932;0.9429727401139825;-0.5191479189078224;0
-0.576;-0.609152752009895;0.9286660433224283;-0.6759020050584157;0.8876842472930474;-1.1090909090909082;0.8369711206163918;-0.6082017222473399;0
-0.25806451612903225;-0.15646258503401367;-0.20015843332813854;-0.13989978098279718;-0.17274187914774958;-0.2874568469505174;-0.2804626182540416;0.0;2
0.43148387096774193;0.42980828695114426;-0.4223806555503611;0.4494802579385261;-0.36554662940971244;0.4168009205983887;-0.48363238895775684;0.43075931671369916;3
-0.5553548387096775;-0.5596784168212742;1.0252844008103492;-0.5869389803155745;0.9435696821515862;-0.9249712313003443;0.8958609092261643;-0.5587273870587193;0
-0.6162580645161291;-0.7056277056277056;0.7402602462209772;-0.8493799033069561;0.7787076493188928;-1.4681242807825072;0.7221360328273356;-0.7046766758651508;0
-0.23329032258064514;-0.1416202844774274;-0.18083476183055322;-0.12655532727137098;-0.15597624869018695;-0.2598388952819326;-0.253962213379644;-0.14066925471487232;2
-0.11354838709677434;-0.0698824984539273;-0.08743701625889469;-0.00021698298717741485;-0.0749423681453042;-0.12635212888377426;-0.1258769231533888;-0.06893146869137222;2
0.13832258064516129;0.08101422387136686;0.10902031063321506;0.07361147840002176;0.09550820817324265;0.15443037974683604;0.14354385973632056;0.0819652536339218;2
-0.5347096774193548;-0.5102040816326532;1.1219027582982728;-0.49797595557273316;0.9994551170101276;-0.7408515535097804;0.9547506978359369;-0.5092530518700981;0
0.08464516129032261;0.04885590599876298;0.06715235572178212;0.04469849535859832;0.059182675515191935;0.0;0.08612631584179231;0.04980693576131803;2
-0.1837419354838709;-0.11193568336425483;-0.14218741883538547;-0.09986641984851859;-0.12244498777506416;-0.20460299194476383;-0.20096140363084875;-0.11098465360169997;2
-0.3427096774193549;-0.25788497217068634;0.4729494571710566;-0.23108688134420954;0.5286203283269284;-0.38181818181818133;0.5189662621236204;-0.2569339424081316;1
-0.5264516129032257;-0.4904143475572048;1.1605501012934436;-0.46239074567559674;1.0218092909535434;-0.6672036823935549;0.978306613279846;-0.4894633177946497;0
-0.42322580645161284;-0.35435992578849745;0.3473455924367577;-0.31782583046847956;0.3651554313656976;-0.4715765247410813;0.40413117433456386;-0.3534088960259425;1
0.5987096774193549;0.6969696969696968;-0.24846761207209897;0.7497304664456151;-0.2146559552916537;0.5410817031070199;-0.32462995971137104;0.6979207267322516;3
-0.5976774193548386;-0.6611008039579468;0.8272167679601082;-0.769313181038399;0.8290045406915807;-1.3024165707710003;0.7751368425761308;-0.6601497741953917;0
-0.35922580645161295;-0.2776747062461347;0.44718456184094374;-0.2488794862927778;0.4950890674118031;-0.40023014959723735;0.49541034667971134;-0.27672367648358;1
0.1465806451612905;0.08596165739022897;0.11546153446574255;0.07805962963716383;0.10109675165909604;0.16363636363636402;0.15237732802778645;0.0869126871527838;2
0.5894193548387098;0.6821273964131106;-0.25812944782089164;0.7330498993063327;-0.22303877052043503;0.5341772151898735;-0.3334634280028369;0.6830784261756656;3
0.4531612903225807;0.4644403215831784;-0.39983637213651346;0.48840158126351907;-0.34598672720922435;0.4329113924050631;-0.4630209629443365;0.46539135134573395;3
-0.29729032258064525;-0.2034632034632033;0.5438029193288675;-0.1821572177356468;0.6208312958435179;-0.33118527042577656;0.58374502959437;-0.3106115849359487;1
0.2859354838709677;0.19727891156462582;-0.5737494156147727;0.4855536795568124;-0.49687740132728064;0.30863060989643276;-0.6220233921907222;0.19822994132718064;3
-0.6038709677419355;-0.6759431045145331;0.7982312607137303;-0.7960020884612513;0.8122389102340181;-1.357652474108169;0.757469905993199;-0.6749920747519781;0
-0.21677419354838706;-0.1317254174397032;-0.16795231416549825;-0.11765902479708684;-0.14479916171848017;0.0;-0.2362952767967122;-0.13077438767714836;2
-0.5099354838709677;-0.45825602968460144;0.21207989195366625;-0.41123700644846295;0.1891163115612974;-0.5682393555811269;0.2804626182540416;-0.4573049999220463;1
-0.5181935483870967;-0.47062461348175644;1.1991974442886113;-0.4268055357784602;1.0441634648969595;-0.5935558112773293;1.001862528723755;-0.4696735837192013;0
-0.24567741935483878;-0.14904143475572082;-0.1904965975793459;-0.1332275541270841;-0.16435906391896826;-0.2736478711162254;-0.2672124158168428;0.000332600572697313;2
-0.560516129032258;-0.5720470006184291;1.0011298114383704;-0.6091797365012848;0.9295983234369515;-0.9710011507479851;0.8811384620737213;-0.5710959708558742;0
-0.503741935483871;-0.45083487940630806;0.22174172770245892;-0.4045647795927499;0.20169053440446938;-0.5613348676639813;0.28929608654550754;-0.44988384964375294;1
-0.31793548387096776;-0.22820037105751378;0.5115968001662272;-0.20439797392135714;0.5789172196996137;-0.35420023014959656;0.5543001352894837;-0.2272493412949588;1
-0.6410322580645162;-0.7649969078540507;0.6243182172354711;-0.9561355329983656;0.7116451274886447;-1.689067894131184;0.6514682864956085;-0.7640458780914959;0
-0.5501935483870968;-0.5473098330241186;1.0494389901823309;-0.5646982241298641;0.9575410408662209;-0.8789413118527035;0.9105833563786075;-0.5463588032615638;0
-0.34890322580645167;-0.2653061224489798;0.46328762142226676;-0.23775910819992263;0.5160461054837564;-0.38872266973532776;0.5101327938321545;-0.26435509268642454;1
0.5181935483870967;0.5683364254792824;-0.3322035218949677;0.6051655512384981;-0.28730702060775765;0.48124280782508627;-0.4011866849040753;0.5692874552418373;3
-0.4996129032258064;-0.44588744588744594;0.2281829515349864;-0.4001166283556078;0.21007334963324822;-0.5567318757192173;0.29518506540648476;-0.44493641612489093;1
-0.5016774193548387;-0.44836116264687725;0.22496233961872122;-0.4023407039741788;0.20588194201886004;-0.5590333716915988;0.2922405759759962;-0.4474101328843219;1
-0.4149677419354838;-0.34446505875077327;0.3602280401018156;-0.30892952799419543;0.38192106182326024;-0.4623705408515533;0.4159091320565184;-0.3106115849359487;1
-0.043354838709677594;-0.027829313543599216;-0.03268661368240677;-0.024247848817103457;-0.027439748515546696;-0.0481012658227847;-0.050792442675928764;-0.02687828378104448;2
-0.3901935483870967;-0.3147804576376007;0.39887538309698334;-0.282240620571343;0.4322179531959457;-0.43475258918296855;0.4512430052223819;-0.3138294278750457;1
-0.4541935483870968;-0.3914656771799629;0.2990364136927973;-0.3511869647470451;0.3022843171498402;-0.5060989643268117;0.3599638328772346;-0.3905146474174078;1
-0.4748387096774193;-0.4162028447742734;0.26683029453015417;-0.3734277209327554;0.26037024100593614;-0.5291139240506325;0.3305189385723483;-0.4152518150117186;1
0.5801290322580647;0.6672850958565243;-0.2677912835696843;0.7163693321670498;-0.23142158574921634;0.5272727272727271;-0.3422968962943028;0.6682361256190789;3
-0.12593548387096762;-0.07730364873222016;-0.09709885200768734;-0.06872936118852412;-0.08332518337408551;-0.14016110471806625;-0.13912712559058762;-0.0763526189696652;2
0.4283870967741934;0.4248608534322822;-0.42560126746662624;0.4439200688920984;-0.3683409011526404;0.41449942462600714;-0.4865768783882455;0.4258118831948372;3
-0.05161290322580645;-0.03277674706246131;-0.039127837514934254;-0.02869600005424552;-0.03302829200140008;-0.05730724971231269;-0.05962591096739465;-0.031825717299906464;2
-0.6399999999999999;-0.76252319109462;0.6291491351098674;-0.9516873817612236;0.7144393992315726;-1.679861910241656;0.6544127759260971;-0.7615721613320645;0
-0.17548387096774187;-0.10698824984539274;-0.13574619500285798;-0.09541826861137652;-0.11685644428921078;-0.19539700805523583;-0.19212793533938285;-0.10603722008283799;2
0.13419354838709685;0.07854050711193555;0.10579969871694989;0.07138740278145073;0.09271393643031473;0.14982738780207122;0.13912712559058762;0.07949153687449038;2
0.17961290322580628;0.10575139146567734;0.14122642979585534;0.09585223458573208;0.12345092560251206;0.2004602991944768;0.18771120119364984;0.10670242122823173;2
0.25806451612903225;0.15275200989486698;-0.6027349228611507;0.1381096713385817;-0.5220258470136246;0.28791714614499436;-0.6485237970651199;0.1537030396574219;3
-0.6441290322580645;-0.7724180581323442;0.6098254636122821;-0.9694799867097917;0.7032623122598659;-1.716685845799769;0.6426348182041426;-0.771467028369789;0
-0.4252903225806451;-0.35683364254792826;0.34412498052049256;-0.32004990608705064;0.360964023751307;-0.4738780207134629;0.4011866849040753;-0.3558826127853735;1
-0.22090322580645166;-0.1341991341991345;-0.17117292608176057;-0.11988310041565788;-0.14759343346140563;-0.2460299194476406;-0.24071201094244515;-0.13324810443657933;2
-0.200258064516129;-0.12183055040197902;-0.1550698665004404;-0.10876272232280272;-0.13362207474677093;-0.22301495972381982;-0.21862834021378053;-0.12087952063942393;2
0.23741935483870974;0.140383426097712;0.18631499662355347;0.12698929324572655;0.0005029689137251914;0.2649021864211736;0.24954547923391104;0.1413344558602665;2
-0.4025806451612904;-0.329622758194187;0.37955171159939805;-0.29558507428276926;0.40706950750960175;-0.4485615650172605;0.43357606863945014;-0.32867172843163167;1
-0.026838709677419515;-0.017934446505875026;-0.019804166017348943;-0.015351546342819324;-0.016262661543837445;-0.029689298043727896;-0.033125506092997074;-0.01698341674332007;2
-0.5821935483870968;-0.6239950525664814;0.8996805360760504;-0.702590912481268;0.8709186168354848;-1.164326812428077;0.8193041840334602;-0.6230440228039263;0
0.5305806451612903;0.5881261595547308;-0.3193210742299099;0.6274063074242086;-0.2761299336360484;0.49044879171461425;-0.38940872718212083;0.5890771893172861;3
-0.08051612903225819;-0.05009276437847891;-0.06167212092878188;-0.04426452938424275;-0.05258819420188817;-0.08952819332566148;-0.09054304998752526;-0.049141734615923846;2
-0.03509677419354837;-0.02288188002473712;-0.026245389849876427;-0.01979969757996139;-0.021851205029690828;-0.038895281933256705;-0.04195897438446296;-0.021930850262182496;2
0.15483870967741936;0.09090909090909106;0.12190275829827002;0.0825077808743059;0.10668529514494943;0.172842347525892;0.16121079631925234;0.09186012067164578;2
-0.528516129032258;-0.4953617810760669;1.1508882655446508;-0.47128704814988087;1.01622074746769;-0.6856156501726116;0.9724176344188687;-0.49441075131351164;0
-0.3881290322580645;-0.3123067408781694;0.4020959950132485;-0.280016544952772;0.4364093608103364;-0.4324510932105861;0.45418749465287056;-0.3113557111156147;1
-0.37987096774193546;-0.3024118738404452;0.41497844267830347;-0.27112024247848815;0.453174991267899;-0.42324510932105813;0.46596545237482506;-0.3014608440778903;1
0.5243870967741934;0.5782312925170066;-0.32576229806243734;0.6162859293313534;-0.28171847712190173;0.48584579976985026;-0.39529770604309805;0.5791823222795613;3
-0.3076129032258065;-0.21583178726035882;0.5276998597475473;-0.19327759582850199;0.5998742577715671;-0.34269275028768614;0.5690225824419269;-0.21488075749780383;1
0.35096774193548375;0.30117501546072983;-0.5061165653732269;0.30491534273140897;-0.4381976947258139;0.35696202531645593;-0.5601891141504611;0.30212604522328496;3
-0.10941935483870954;-0.06740878169449598;-0.08421640434263238;-0.05983305871423999;-0.07214809640237874;-0.12174913693901027;-0.12146018900765586;-0.06645775193194123;2
-0.33032258064516123;-0.24304267161410006;0.49227312866864187;-0.21774242763278334;0.5537687740132698;-0.36800920598388936;0.5366331987065521;-0.2420916418515452;1
-0.030967741935483944;-0.020408163265306346;-0.023024777933614113;-0.017575621961390356;-0.019056933286765377;-0.034292289988491896;-0.03754224023873001;-0.019457133502751064;2
-0.5729032258064517;-0.6017316017316017;0.9431587969456173;-0.6625575513469895;0.8960670625218288;-1.0814729574223234;0.8458045889078577;-0.600780571969047;0
0.5863225806451613;0.6771799628942484;-0.2613500597371568;0.7274897102599047;-0.22583304226336295;0.5318757192174911;-0.33640791743332554;0.6781309926568037;3
-0.2663225806451613;-0.16635745207173785;0.5921120980728307;-0.1487960834570813;0.6837024100593753;-0.2966628308400454;0.6279123710516995;-0.16540642230918268;1
-0.5532903225806451;-0.554730983302412;1.0349462365591418;-0.5780426778412904;0.9491582256374421;-0.9065592635212883;0.9017498880871416;-0.5537799535398568;0
-0.5584516129032259;-0.567099567099567;1.010791647187163;-0.6002834340270007;0.935186866922805;-0.9525891829689291;0.8870274409346985;-0.5661485373370122;0
0.20851612903225802;0.1230674087816944;0.16377071320970582;0.11142076391572932;0.14301082780300264;0.2326812428078256;0.21862834021378044;0.12401843854424911;2
-0.574967741935484;-0.6066790352504637;0.9334969611968247;-0.6714538538212736;0.8904785190359729;-1.0998849252013803;0.8399156100468804;-0.605728005487909;0
0.03509677419354837;0.01917130488559041;0.028505012726611486;0.018009587935745926;0.025651414600066664;0.03935558112773368;0.033125506092997074;0.02012233464814569;2
0.29522580645161284;0.2121212121212121;-0.5640875798659829;0.20483193989571272;-0.4884945860985018;0.4305718551769388;-0.6131899238992563;0.21307224188376658;3
0.21677419354838726;0.1280148423005565;0.1702119370422333;0.11586891515287139;0.14859937128885603;0.2418872266973536;0.22746180850524633;0.1289658720631111;2
-0.5336774193548387;-0.5077303648732219;1.1267336761726692;-0.49352780433559107;1.002249388753053;-0.7316455696202524;0.9576951872664256;-0.5067793351106671;0
-0.0392258064516128;-0.025355596784168443;-0.0294660017661416;-0.022023773198532423;-0.024645476772618764;-0.0434982738780207;-0.0463757085301959;-0.024404567021613487;2
-0.5956129032258064;-0.6561533704390847;0.8368786037089009;-0.7604168785641149;0.834593084177434;-1.2840046029919434;0.781025821437108;-0.6552023406765297;0
-0.5481290322580645;-0.5423623995052566;1.0591008259311234;-0.55580192165558;0.9631295843520769;-0.8605293440736468;0.9164723352395848;-0.5414113697427019;0
-0.6430967741935484;-0.7699443413729129;0.6146563814866784;-0.9650318354726497;0.7060565840027914;-1.7074798619102405;0.6455793076346312;-0.768993311610358;0
-0.6420645161290324;-0.7674706246134821;0.6194872993610747;-0.9605836842355077;0.7088508557457193;-1.6982738780207125;0.6485237970651199;-0.7665195948509269;0
-0.5078709677419355;-0.45578231292517013;0.21530050386992858;-0.27668043152491584;0.19330771917568806;-0.5659378596087453;0.28340710768453026;-0.45483128316261534;1
0.4779354838709676;0.5040197897340751;-0.3740714768064006;0.5328830936349397;-0.32363255326580836;0.4513233601841199;-0.4394650475004274;0.5049708194966307;3
-0.5708387096774193;-0.5967841682127396;0.9528206326944071;-0.6536612488727054;0.9016556060076821;-1.0630609896432675;0.851693567768835;-0.5958331384501845;0
-0.5419354838709678;-0.5275200989486702;1.0880863331775015;-0.5291130142327276;0.9798952148096369;-0.805293440736478;0.9341392718225165;-0.5265690691861155;0
-0.13832258064516129;-0.08472479901051358;-0.10676068775648;-0.07540158804423722;-0.09170799860286682;-0.15397008055235906;-0.15237732802778636;-0.08377376924795862;2
0.601806451612903;0.701917130488559;-0.24524700015583664;0.755290655492043;-0.21186168354872825;0.5433831990794015;-0.3216854702808824;0.7028681602511135;3
0.11767741935483877;0.06864564007421135;0.09291725105189491;0.06249110030716659;0.08153684945860795;0.13141542002301523;0.12146018900765586;0.0695966698367664;2
0.014451612903225865;0.0068027210884354485;0.012401953145291343;0.006889209842890761;0.01168005588543196;0.016340621403912882;0.011041835364332358;0.00775375085099029;2
-0.367483870967742;-0.2875695732838589;0.40370630097137966;-0.2577757887670619;0.47832343695424046;-0.40943613348676616;0.48363238895775684;-0.28661854352130395;1
-0.10116129032258069;-0.062461348175633875;-0.07777518051010203;-0.05538490747709792;-0.06655955291652287;-0.11254315304948145;-0.11262672071618997;-0.06151031841307881;2
0.17548387096774187;0.10327767470624602;0.13800581787959304;0.09362815896716105;0.12065665385958661;0.19585730724971281;0.18329446704791688;0.10422870446880118;2
-0.5987096774193549;-0.6635745207173781;0.822385850085712;-0.773761332275541;0.8262102689486528;-1.3116225546605282;0.7721923531456422;-0.6626234909548231;0
-0.5863225806451613;-0.6338899196042055;0.8803568645784651;-0.7203835174298363;0.859741529863778;-1.2011507479861898;0.8075262263115057;-0.6329388898416503;0
-0.26838709677419353;-0.16883116883116864;0.5888914861565656;-0.15102015907565233;0.6795110024449846;-0.4278481012658221;0.6249678816212109;-0.1678801390686141;1
0.1218064516129032;0.07111935683364268;0.09613786296815723;0.06471517592573763;0.08433112120153341;0.13601841196777922;0.1258769231533888;0.0720703865961974;2
0.030967741935483944;0.016697588126159638;0.02528440081034917;0.015785512317174892;0.022857142857141213;0.03475258918296886;0.02870877194726413;0.017648617888714257;2
-0.3055483870967743;-0.2133580705009275;0.5309204716638125;-0.19105352020993094;0.6040656653859553;-0.3403912543153046;0.5719670718724156;-0.21240704073837285;1
-0.4273548387096775;-0.3593073593073596;0.34090436860423023;-0.32227398170562166;0.3567726161369163;-0.4761795166858453;0.39824219547358664;-0.35835632954480445;1
-0.4500645161290322;-0.3865182436611008;0.3054776375253248;-0.346738813509903;0.31066713237862154;-0.5014959723820477;0.3658528117382117;-0.3855672138985458;1
-0.4046451612903226;-0.33209647495361777;0.3763310996831357;-0.2978091499013403;0.40287809989521356;-0.4278481012658221;0.43063157920896156;-0.3311454451910631;1
0.567741935483871;0.6474953617810759;-0.2806737312347421;0.6941285759813395;-0.24259867272092558;0.518066743383199;-0.35407485401625727;0.6484463915436309;3
-0.2869677419354838;-0.19109461966604835;0.5599059789101877;-0.17103683964279165;0.6417883339154712;-0.3196777905638662;0.5984674767468132;-0.19014358990349348;1
-0.38193548387096765;-0.3048855905998765;0.41175783076204114;-0.27334431809705917;0.4489835836535083;-0.42554660529344057;0.4630209629443365;-0.3039345608373213;1
-0.4294193548387097;-0.36178107606679033;0.3376837566879651;-0.3244980573241927;0.35258120852252567;-0.4784810126582269;0.395297706043098;-0.36083004630423543;1
0.23329032258064533;0.13790970933828067;0.18309438470728828;0.12476521762715552;0.15977645826056278;0.2602991944764096;0.24512874508817808;0.13886073910083596;2
-0.3034838709677419;-0.21088435374149672;0.5341410835800748;-0.2783036480045981;0.6082570730003459;-0.33808975834292215;0.5749115613029042;-0.20993332397894185;1
-0.6141935483870967;-0.7006802721088435;0.7499220819697698;-0.840483600832672;0.7842961928047486;-1.4497123130034513;0.7280250116883129;-0.6997292423462884;0
-0.07638709677419339;-0.047619047619047596;-0.058451509012519574;-0.04204045376567172;-0.04979392245896272;-0.08492520138089749;-0.08612631584179231;-0.046668017856492855;2
-0.592516129032258;-0.6487322201607918;0.8513713573320899;-0.7470724248526888;0.8429758994062154;-1.2563866513233595;0.7898592897285739;-0.6477811903982367;0
0.09703225806451626;0.0562770562770564;0.07681419147057478;0.05137072221431142;0.06756549074397325;0.10840046029919444;0.09937651827899113;0.05722808603961101;2
-0.33445161290322584;-0.24799010513296216;0.4858319048361144;-0.2221905788699254;0.5453859587844885;-0.37261219792865335;0.530744219845575;-0.24703907537040717;1
0.0640000000000001;0.03648732220160802;0.05104929614046197;0.03357811726574316;0.04521131680055723;0.07157652474108166;0.06404264511312759;0.03743835196416263;2
-0.4438709677419356;-0.37909709338280795;0.31513947327411745;-0.34006658665418993;0.32324135522179354;-0.4945914844649013;0.3746862800296776;-0.3781460636202528;1
-0.328258064516129;-0.24056895485466928;0.495493740584907;-0.2155183520142123;0.5579601816276605;-0.365707710011507;0.5395776881370408;-0.2396179250921142;1
0.4748387096774195;0.49907235621521306;-0.37729208872266295;0.5273229045885123;-0.3264268250087338;0.4490218642117375;-0.44240953693091606;0.5000233859777679;3
-0.6018064516129032;-0.6709956709956709;0.9062022752064842;-0.7871057859869672;0.8178274537198714;-1.339240506329113;0.7633588848541762;-0.670044641233116;0
-0.6203870967741936;-0.7155225726654298;0.7209365747233919;-0.8671725082555244;0.767530562347186;-1.50494821634062;0.7103580751053811;-0.7145715429028748;0
-0.5512258064516129;-0.5497835497835499;1.0446080723079345;-0.5691463753670062;0.9547467691232955;-0.8881472957422315;0.9076388669481189;-0.5488325200209948;0
-0.06812903225806453;-0.042671614100185495;-0.05201028517998923;-0.03759230252852965;-0.04420537897310685;-0.07571921749136867;0.008833468291465887;-0.041720584337630436;2
0.48412903225806464;0.5139146567717994;-0.3676302529738703;0.5440034717277948;-0.3180440097799525;0.4559263521288839;-0.43357606863945014;0.5148656865343547;3
-0.6100645161290322;-0.6907854050711194;0.7692457534673552;-0.8226909958841038;0.7954732797764554;-1.4128883774453385;0.8232460005291141;-0.6898343753085644;0
-0.6338064516129033;-0.7476808905380338;0.6581346423562425;-0.9249984743383711;0.7312050296891353;-1.6246260069044869;0.6720797125090289;-0.7467298607754785;0
-0.5460645161290322;-0.5374149659863944;1.0687626616799162;-0.5469056191812959;0.9687181278379302;-0.8421173762945907;0.922361314100562;-0.5364639362238394;0
0.25806451612903225;0.15275200989486698;0.2024180562048736;0.1381096713385817;0.17654208871812543;0.28791714614499436;0.27162914996257576;0.1537030396574219;2
-0.6369032258064516;-0.7551020408163266;0.6436418887330535;-0.9383429280497974;0.722822214460354;-1.6522439585730713;0.6632462442175631;-0.7541510110537716;0
-0.05987096774193531;-0.0377241805813234;-0.04556906134746174;-0.03314415129138759;-0.03861683548725346;-0.06651323360184068;-0.06845937925886053;-0.036773150818768446;2
-0.3014193548387097;-0.20841063698206538;0.5373616954963399;-0.18660536897278887;0.6124484806147366;-0.3357882623705406;0.5778560507333929;-0.20745960721951087;1
-0.46245161290322584;-0.4013605442176871;0.28615396602773946;-0.3600832672213292;0.2855186866922776;-0.5153049482163397;0.3481858751552801;-0.40040951445513223;1
-0.3468387096774193;-0.26283240568954847;0.4665082333385291;-0.2355350325813516;0.520237513098147;-0.3864211737629454;0.5130772832626431;-0.26188137592699356;1
0.31690322580645164;0.24675324675324678;-0.5415432964521324;0.24375326322070567;-0.46893468389801124;0.33164556962025354;-0.592578497885836;0.24770427651580137;3
-0.6327741935483872;-0.7452071737786023;0.6629655602306388;-0.6892464587698419;0.7339993014320607;-1.6154200230149585;0.6750242019395175;-0.7442561440160476;0
-0.5491612903225807;-0.5448361162646879;1.054269908056727;-0.5602500728927221;0.9603353126091488;-0.8697353279631755;0.9135278458090962;-0.5438850865021329;0
0.5956129032258064;0.6920222634508347;-0.3966157602202483;0.7441702773991876;-0.21745022703458164;0.5387802071346375;-0.3275744491418597;0.4652899695113315;3
0.4500645161290322;0.4594928880643168;-0.4030569840527758;0.4828413922170916;-0.3487809989521498;0.4306098964326815;-0.46596545237482506;0.4604439178268711;3
-0.5832258064516129;-0.6264687693259121;0.894849618201654;-0.7070390637184102;0.8681243450925569;-1.1735327963176059;0.8163596946029715;-0.6255177395633573;0
0.20025806451612915;0.1181199752628323;0.15732948937717547;0.10697261267858725;0.13742228431714676;0.22347525891829678;0.20979487192231455;0.11907100502538713;2
-0.1218064516129032;-0.07482993197278939;-0.09387824009142216;-0.06650528556995308;-0.08053091163115757;-0.13555811277330226;-0.005104586184822445;-0.07387890221023422;2
-0.21264516129032263;-0.12925170068027242;-0.1647317022492331;-0.11543494917851581;-0.14200488997555225;-0.23682393555811262;-0.23187854265097935;-0.12830067091771735;2
-0.2745806451612903;-0.17625231910946207;0.579229650407773;-0.15769238593136545;0.6669367796018152;-0.3058688147295734;0.616134413329745;-0.17530128934690709;1
-0.5883870967741934;-0.6388373531230677;0.8706950288296724;-0.7292798199041205;0.8541529863779221;-1.1537736113839836;0.8016372474505284;-0.6378863233605123;0
-0.3695483870967742;-0.2900432900432902;0.4310815022596236;-0.259999864385633;0.4741320293398498;-0.4117376294591477;0.4806878995272682;-0.2890922602807349;1
